date,ticket_id,customer_id,region,type,resolution_time_hours,channel,segment,week_of_year,month,quarter
2024-01-29,TK502129,C107674,North,Login,12.82,Branch,26-40,5,1,1
2024-05-15,TK502130,C102992,South,AppBug,4.87,Digital,26-40,20,5,2
2024-09-19,TK502131,C100790,West,AppBug,11.98,CallCenter,18-25,38,9,3
2024-07-04,TK502132,C107735,East,Card,18.72,Digital,26-40,27,7,3
2024-07-14,TK502133,C106676,South,Card,12.87,Branch,26-40,28,7,3
2024-01-07,TK502134,C106261,South,Login,13.07,Digital,18-25,1,1,1
2024-08-05,TK502135,C105688,South,AppBug,7.58,Digital,41-55,32,8,3
2024-12-19,TK502136,C100351,West,Transfer,12.51,CallCenter,18-25,51,12,4
2024-12-24,TK502137,C102696,South,Other,23.89,Digital,41-55,52,12,4
2024-12-20,TK502138,C101272,West,Card,10.25,Digital,26-40,51,12,4
2024-05-30,TK502139,C101973,South,Other,10.54,CallCenter,26-40,22,5,2
2024-07-23,TK502140,C100419,North,AppBug,2.22,Digital,56+,30,7,3
2024-04-23,TK502141,C102241,North,AppBug,12.27,Digital,18-25,17,4,2
2024-07-04,TK502142,C100569,East,AppBug,3.03,CallCenter,26-40,27,7,3
2024-11-17,TK502143,C101442,East,Transfer,2.69,Digital,18-25,46,11,4
2024-11-09,TK502144,C103860,West,Card,15.0,CallCenter,26-40,45,11,4
2024-05-23,TK502145,C106543,West,Transfer,6.45,CallCenter,26-40,21,5,2
2024-05-26,TK502146,C104567,South,Card,13.12,CallCenter,18-25,21,5,2
2024-12-08,TK502147,C105627,South,Transfer,2.13,Branch,41-55,49,12,4
2024-05-06,TK502148,C102681,West,Card,8.62,CallCenter,56+,19,5,2
2024-02-22,TK502149,C104088,North,Transfer,19.25,Branch,18-25,8,2,1
2024-03-13,TK502150,C106057,South,Transfer,6.09,CallCenter,26-40,11,3,1
2024-07-03,TK502151,C103218,South,Card,17.29,Digital,26-40,27,7,3
2024-06-06,TK502152,C103954,West,Login,15.08,Digital,18-25,23,6,2
2024-08-08,TK502153,C102347,South,Transfer,11.07,Digital,41-55,32,8,3
2024-01-02,TK502154,C104005,South,AppBug,14.52,Digital,18-25,1,1,1
2024-02-10,TK502155,C105967,East,Login,10.6,Digital,26-40,6,2,1
2024-02-13,TK502156,C105099,South,Login,5.38,Digital,56+,7,2,1
2024-03-22,TK502157,C103796,South,Card,15.93,CallCenter,41-55,12,3,1
2024-06-17,TK502158,C107840,South,Transfer,7.32,Digital,56+,25,6,2
2024-01-25,TK502159,C104632,West,Login,12.39,Digital,26-40,4,1,1
2024-12-29,TK502160,C103745,West,AppBug,5.29,Digital,41-55,52,12,4
2024-05-31,TK502161,C101798,North,AppBug,10.34,Branch,26-40,22,5,2
2024-05-22,TK502162,C103362,West,Card,16.21,Digital,26-40,21,5,2
2024-12-14,TK502163,C106794,South,Transfer,17.63,CallCenter,41-55,50,12,4
2024-09-05,TK502164,C105409,South,Transfer,9.4,CallCenter,41-55,36,9,3
2024-11-17,TK502165,C103977,South,Transfer,11.27,CallCenter,18-25,46,11,4
2024-04-16,TK502166,C105609,South,Card,10.23,Digital,41-55,16,4,2
2024-12-05,TK502167,C104599,South,Transfer,14.38,CallCenter,26-40,49,12,4
2024-03-09,TK502168,C104716,South,AppBug,18.98,Branch,26-40,10,3,1
2024-10-13,TK502169,C107951,North,AppBug,12.49,Digital,41-55,41,10,4
2024-08-14,TK502170,C106165,South,Other,10.93,CallCenter,41-55,33,8,3
2024-03-11,TK502171,C107267,North,Card,29.56,Branch,41-55,11,3,1
2024-05-25,TK502172,C100453,West,Login,14.68,Digital,18-25,21,5,2
2024-03-17,TK502173,C103246,South,Card,11.01,Digital,26-40,11,3,1
2024-08-07,TK502174,C106363,South,Login,16.09,CallCenter,18-25,32,8,3
2024-12-14,TK502175,C107838,West,Other,18.28,Digital,41-55,50,12,4
2024-05-26,TK502176,C105027,South,Login,13.28,Digital,26-40,21,5,2
2024-06-19,TK502177,C106276,East,Card,20.08,Digital,18-25,25,6,2
2024-08-30,TK502178,C104059,South,Other,10.5,Digital,41-55,35,8,3
2024-05-31,TK502179,C105828,South,Transfer,4.94,CallCenter,26-40,22,5,2
2024-05-24,TK502180,C104989,South,Card,16.37,CallCenter,18-25,21,5,2
2024-03-18,TK502181,C103126,South,Other,6.56,Digital,26-40,12,3,1
2024-08-30,TK502182,C107986,East,Login,12.79,Digital,56+,35,8,3
2024-05-03,TK502183,C107480,North,AppBug,15.82,CallCenter,26-40,18,5,2
2024-03-06,TK502184,C103385,South,Card,8.31,Digital,41-55,10,3,1
2024-08-10,TK502185,C100235,North,Login,12.02,Digital,41-55,32,8,3
2024-08-03,TK502186,C106009,East,Login,2.98,Branch,56+,31,8,3
2024-02-16,TK502187,C107424,South,Transfer,11.15,CallCenter,41-55,7,2,1
2024-02-22,TK502188,C100302,South,Login,15.27,Digital,26-40,8,2,1
2024-04-08,TK502189,C105710,South,Login,18.55,CallCenter,41-55,15,4,2
2024-01-02,TK502190,C102960,South,Transfer,20.93,Digital,41-55,1,1,1
2024-04-02,TK502191,C101544,South,Other,19.46,Digital,26-40,14,4,2
2024-11-30,TK502192,C103137,West,Card,13.44,Digital,18-25,48,11,4
2024-08-03,TK502193,C100423,West,Transfer,5.72,CallCenter,18-25,31,8,3
2024-10-14,TK502194,C101611,East,Card,23.12,Branch,41-55,42,10,4
2024-11-14,TK502195,C103224,North,Transfer,10.64,CallCenter,18-25,46,11,4
2024-08-17,TK502196,C100944,East,AppBug,2.57,Branch,26-40,33,8,3
2024-03-12,TK502197,C105588,East,Card,1.0,Digital,26-40,11,3,1
2024-06-19,TK502198,C107143,South,Card,19.7,Branch,18-25,25,6,2
2024-04-08,TK502199,C101260,West,AppBug,8.03,Branch,18-25,15,4,2
2024-07-30,TK502200,C102102,West,AppBug,16.77,CallCenter,41-55,31,7,3
2024-10-27,TK502201,C102224,East,AppBug,19.7,Digital,56+,43,10,4
2024-09-27,TK502202,C105115,West,Login,20.5,CallCenter,56+,39,9,3
2024-03-29,TK502203,C101062,South,Card,13.85,CallCenter,26-40,13,3,1
2024-11-19,TK502204,C103835,West,AppBug,14.28,Digital,26-40,47,11,4
2024-04-18,TK502205,C100641,West,Login,7.52,CallCenter,41-55,16,4,2
2024-08-12,TK502206,C104988,South,Card,17.74,Digital,56+,33,8,3
2024-08-05,TK502207,C105062,South,Card,15.32,CallCenter,26-40,32,8,3
2024-05-17,TK502208,C103517,South,AppBug,4.28,Digital,18-25,20,5,2
2024-12-07,TK502209,C103390,South,Transfer,8.46,CallCenter,18-25,49,12,4
2024-06-24,TK502210,C101826,West,Login,8.49,Branch,26-40,26,6,2
2024-08-29,TK502211,C101110,West,Other,10.11,CallCenter,18-25,35,8,3
2024-11-04,TK502212,C100556,East,Transfer,27.77,CallCenter,26-40,45,11,4
2024-12-11,TK502213,C101478,South,Transfer,1.0,Branch,26-40,50,12,4
2024-09-04,TK502214,C107946,North,AppBug,12.79,Digital,56+,36,9,3
2024-12-28,TK502215,C102313,West,Other,23.07,Digital,18-25,52,12,4
2024-10-25,TK502216,C104896,South,Card,5.57,CallCenter,26-40,43,10,4
2024-07-01,TK502217,C105084,South,Other,18.87,Branch,56+,27,7,3
2024-09-05,TK502218,C107689,West,Login,6.58,Digital,26-40,36,9,3
2024-06-29,TK502219,C101486,East,Transfer,13.08,Digital,56+,26,6,2
2024-07-28,TK502220,C107313,East,AppBug,3.04,Digital,41-55,30,7,3
2024-01-24,TK502221,C103067,South,Login,20.37,Branch,18-25,4,1,1
2024-04-23,TK502222,C104026,West,Card,14.86,Digital,41-55,17,4,2
2024-09-06,TK502223,C100864,North,Card,7.93,CallCenter,18-25,36,9,3
2024-05-23,TK502224,C101568,North,Other,2.51,CallCenter,26-40,21,5,2
2024-08-04,TK502225,C101939,East,Transfer,1.0,CallCenter,18-25,31,8,3
2024-03-09,TK502226,C101357,East,AppBug,14.54,CallCenter,26-40,10,3,1
2024-08-10,TK502227,C104696,East,Login,7.72,Digital,26-40,32,8,3
2024-12-12,TK502228,C103166,North,Card,22.5,CallCenter,18-25,50,12,4
2024-03-27,TK502229,C102759,West,AppBug,20.9,Branch,26-40,13,3,1
2024-06-28,TK502230,C101064,South,Transfer,13.99,Digital,26-40,26,6,2
2024-05-04,TK502231,C106773,South,AppBug,14.89,Digital,56+,18,5,2
2024-12-14,TK502232,C103570,West,Login,9.06,Digital,41-55,50,12,4
2024-04-22,TK502233,C105139,West,Login,2.82,Digital,41-55,17,4,2
2024-07-05,TK502234,C100440,East,Login,14.56,Digital,56+,27,7,3
2024-05-24,TK502235,C101140,South,Card,15.52,Digital,26-40,21,5,2
2024-08-03,TK502236,C101722,South,Transfer,11.21,CallCenter,41-55,31,8,3
2024-11-16,TK502237,C101377,North,Login,16.18,Branch,56+,46,11,4
2024-05-25,TK502238,C105819,East,Card,7.0,Digital,26-40,21,5,2
2024-07-29,TK502239,C100518,South,AppBug,14.84,CallCenter,18-25,31,7,3
2024-12-05,TK502240,C103024,South,Login,13.95,Digital,26-40,49,12,4
2024-06-13,TK502241,C101821,West,Transfer,19.73,CallCenter,26-40,24,6,2
2024-07-29,TK502242,C103700,South,Login,13.59,Digital,56+,31,7,3
2024-12-04,TK502243,C106486,North,Login,14.82,CallCenter,26-40,49,12,4
2024-05-06,TK502244,C101941,South,Login,10.2,Digital,26-40,19,5,2
2024-09-01,TK502245,C100546,East,Transfer,12.35,Branch,26-40,35,9,3
2024-07-12,TK502246,C100122,East,Card,11.94,Digital,18-25,28,7,3
2024-07-04,TK502247,C105623,West,Card,2.7,Branch,41-55,27,7,3
2024-03-14,TK502248,C106332,North,Card,1.0,CallCenter,26-40,11,3,1
2024-02-23,TK502249,C107327,North,Login,21.5,CallCenter,26-40,8,2,1
2024-09-10,TK502250,C101979,North,AppBug,20.78,Digital,18-25,37,9,3
2024-02-15,TK502251,C103714,West,Card,10.57,Branch,56+,7,2,1
2024-05-30,TK502252,C100352,East,AppBug,13.72,CallCenter,26-40,22,5,2
2024-09-04,TK502253,C106022,East,Transfer,8.41,Digital,18-25,36,9,3
2024-11-03,TK502254,C101434,East,Card,21.18,Digital,18-25,44,11,4
2024-01-23,TK502255,C105131,East,Login,1.0,CallCenter,18-25,4,1,1
2024-01-07,TK502256,C105023,North,Card,7.18,CallCenter,41-55,1,1,1
2024-09-11,TK502257,C107983,North,Login,12.32,Branch,56+,37,9,3
2024-03-21,TK502258,C100766,East,Other,19.74,Digital,18-25,12,3,1
2024-09-09,TK502259,C101648,South,Login,9.08,CallCenter,56+,37,9,3
2024-02-16,TK502260,C106870,South,Card,11.68,Digital,41-55,7,2,1
2024-12-19,TK502261,C106187,South,Card,22.82,CallCenter,26-40,51,12,4
2024-03-18,TK502262,C103228,East,Other,14.99,Digital,41-55,12,3,1
2024-02-17,TK502263,C106177,East,Transfer,13.33,CallCenter,26-40,7,2,1
2024-10-03,TK502264,C102727,South,Other,7.9,Branch,18-25,40,10,4
2024-07-06,TK502265,C103345,South,AppBug,14.16,Digital,41-55,27,7,3
2024-04-12,TK502266,C106396,East,Login,5.85,CallCenter,41-55,15,4,2
2024-12-15,TK502267,C103184,North,Transfer,13.98,Digital,18-25,50,12,4
2024-09-02,TK502268,C103646,South,Other,7.73,Branch,26-40,36,9,3
2024-05-19,TK502269,C106208,North,Transfer,13.76,CallCenter,18-25,20,5,2
2024-05-02,TK502270,C102812,South,Login,5.49,CallCenter,41-55,18,5,2
2024-08-22,TK502271,C107120,South,Other,11.45,CallCenter,26-40,34,8,3
2024-12-23,TK502272,C102291,East,AppBug,16.7,CallCenter,41-55,52,12,4
2024-11-01,TK502273,C103288,South,Transfer,18.09,CallCenter,18-25,44,11,4
2024-08-19,TK502274,C101837,South,Transfer,20.32,CallCenter,26-40,34,8,3
2024-06-29,TK502275,C103426,West,AppBug,22.39,Digital,18-25,26,6,2
2024-02-18,TK502276,C106947,South,Transfer,15.61,Digital,41-55,7,2,1
2024-10-23,TK502277,C104425,North,Login,26.34,Digital,26-40,43,10,4
2024-05-01,TK502278,C102244,South,Card,10.39,CallCenter,26-40,18,5,2
2024-08-30,TK502279,C104255,West,Login,9.17,Branch,18-25,35,8,3
2024-08-25,TK502280,C101263,West,Card,18.81,Digital,56+,34,8,3
2024-12-27,TK502281,C103214,North,Transfer,7.81,Branch,18-25,52,12,4
2024-12-19,TK502282,C106632,West,Transfer,20.84,CallCenter,56+,51,12,4
2024-08-14,TK502283,C100147,South,AppBug,3.42,CallCenter,26-40,33,8,3
2024-08-11,TK502284,C101367,East,Other,9.02,Digital,18-25,32,8,3
2024-07-22,TK502285,C103900,North,Login,1.0,Digital,18-25,30,7,3
2024-12-20,TK502286,C103589,South,Transfer,16.36,Branch,26-40,51,12,4
2024-03-06,TK502287,C100062,South,Card,4.78,CallCenter,26-40,10,3,1
2024-05-14,TK502288,C101670,South,Card,16.89,CallCenter,26-40,20,5,2
2024-12-28,TK502289,C106707,South,Transfer,10.82,CallCenter,26-40,52,12,4
2024-05-01,TK502290,C105105,East,AppBug,14.16,CallCenter,26-40,18,5,2
2024-03-19,TK502291,C106474,South,Card,19.96,CallCenter,18-25,12,3,1
2024-02-09,TK502292,C105318,East,AppBug,11.14,CallCenter,26-40,6,2,1
2024-09-04,TK502293,C106126,South,AppBug,19.5,Digital,26-40,36,9,3
2024-03-10,TK502294,C101234,North,Card,20.33,Digital,18-25,10,3,1
2024-11-23,TK502295,C103420,East,Transfer,14.44,CallCenter,56+,47,11,4
2024-12-22,TK502296,C103683,West,Transfer,21.11,Branch,26-40,51,12,4
2024-08-17,TK502297,C104194,South,AppBug,8.68,Digital,26-40,33,8,3
2024-07-30,TK502298,C102781,South,Card,16.8,CallCenter,18-25,31,7,3
2024-08-29,TK502299,C102319,South,AppBug,8.83,Digital,56+,35,8,3
2024-01-24,TK502300,C104093,South,AppBug,22.23,CallCenter,18-25,4,1,1
2024-12-21,TK502301,C104161,South,Login,19.86,Digital,26-40,51,12,4
2024-06-13,TK502302,C103070,West,Card,13.58,Branch,18-25,24,6,2
2024-01-05,TK502303,C102651,South,Card,11.21,Branch,26-40,1,1,1
2024-05-07,TK502304,C101181,North,Login,2.0,Digital,18-25,19,5,2
2024-04-13,TK502305,C106088,South,Other,11.24,CallCenter,26-40,15,4,2
2024-10-01,TK502306,C100383,South,AppBug,5.31,CallCenter,26-40,40,10,4
2024-04-10,TK502307,C100843,South,Transfer,7.35,Digital,26-40,15,4,2
2024-08-28,TK502308,C100913,South,Transfer,11.81,Branch,56+,35,8,3
2024-02-21,TK502309,C100584,West,Other,5.28,CallCenter,56+,8,2,1
2024-06-14,TK502310,C103223,South,Transfer,14.17,Digital,41-55,24,6,2
2024-04-25,TK502311,C104661,South,Card,9.13,CallCenter,56+,17,4,2
2024-06-22,TK502312,C102542,North,Login,5.94,Digital,26-40,25,6,2
2024-03-03,TK502313,C104663,East,Login,20.94,Branch,18-25,9,3,1
2024-10-20,TK502314,C100888,East,AppBug,8.66,Digital,18-25,42,10,4
2024-07-11,TK502315,C107899,South,AppBug,18.2,Digital,26-40,28,7,3
2024-10-31,TK502316,C100194,West,Login,1.0,CallCenter,18-25,44,10,4
2024-12-24,TK502317,C104557,South,Transfer,12.56,Digital,41-55,52,12,4
2024-12-28,TK502318,C105334,South,Transfer,18.17,CallCenter,26-40,52,12,4
2024-10-17,TK502319,C107058,West,Transfer,2.53,Digital,26-40,42,10,4
2024-04-10,TK502320,C105181,West,AppBug,1.94,Digital,26-40,15,4,2
2024-12-06,TK502321,C104114,East,Transfer,10.78,Digital,41-55,49,12,4
2024-06-19,TK502322,C100768,South,Card,16.47,Branch,18-25,25,6,2
2024-07-01,TK502323,C100077,South,Login,12.31,Digital,41-55,27,7,3
2024-04-12,TK502324,C104036,South,Login,12.77,Digital,26-40,15,4,2
2024-03-22,TK502325,C100461,East,AppBug,21.14,CallCenter,18-25,12,3,1
2024-04-22,TK502326,C102994,West,Transfer,8.67,CallCenter,26-40,17,4,2
2024-04-13,TK502327,C105859,West,Card,19.31,Branch,26-40,15,4,2
2024-10-12,TK502328,C107765,South,Transfer,17.85,Branch,18-25,41,10,4
2024-04-23,TK502329,C100625,North,Transfer,21.25,Digital,26-40,17,4,2
2024-08-13,TK502330,C101919,West,Login,9.3,Digital,56+,33,8,3
2024-08-26,TK502331,C102127,West,Login,22.23,Digital,26-40,35,8,3
2024-09-11,TK502332,C101635,North,Other,5.58,Digital,26-40,37,9,3
2024-09-15,TK502333,C106175,South,Card,18.73,Digital,56+,37,9,3
2024-03-26,TK502334,C107144,South,Card,12.59,CallCenter,56+,13,3,1
2024-10-29,TK502335,C100771,West,Transfer,18.76,CallCenter,26-40,44,10,4
2024-02-23,TK502336,C104150,North,Card,17.37,CallCenter,26-40,8,2,1
2024-11-17,TK502337,C107480,North,Login,15.95,Branch,26-40,46,11,4
2024-06-08,TK502338,C102625,East,Login,4.8,CallCenter,26-40,23,6,2
2024-11-08,TK502339,C105112,North,Login,11.67,CallCenter,41-55,45,11,4
2024-01-12,TK502340,C100640,South,AppBug,8.69,Digital,41-55,2,1,1
2024-11-08,TK502341,C101562,North,Login,2.11,CallCenter,56+,45,11,4
2024-08-07,TK502342,C104302,West,AppBug,11.9,CallCenter,56+,32,8,3
2024-08-21,TK502343,C100687,South,Other,6.67,CallCenter,56+,34,8,3
2024-08-07,TK502344,C100228,West,Transfer,4.17,Digital,41-55,32,8,3
2024-04-30,TK502345,C102690,West,Card,10.71,Digital,56+,18,4,2
2024-04-26,TK502346,C106686,South,Card,14.18,Branch,56+,17,4,2
2024-07-27,TK502347,C107578,South,Card,15.64,Digital,18-25,30,7,3
2024-04-27,TK502348,C100694,East,Transfer,11.98,Digital,56+,17,4,2
2024-02-19,TK502349,C101950,North,AppBug,5.81,Digital,56+,8,2,1
2024-09-10,TK502350,C106960,South,Other,19.59,CallCenter,26-40,37,9,3
2024-08-16,TK502351,C102440,South,Other,23.49,Digital,56+,33,8,3
2024-01-22,TK502352,C106507,North,Transfer,14.08,CallCenter,18-25,4,1,1
2024-03-04,TK502353,C105501,South,Transfer,18.11,Digital,26-40,10,3,1
2024-06-14,TK502354,C104686,East,Other,15.97,CallCenter,26-40,24,6,2
2024-06-02,TK502355,C107767,West,Other,19.52,Branch,26-40,22,6,2
2024-01-20,TK502356,C107034,West,Transfer,7.07,Digital,18-25,3,1,1
2024-11-20,TK502357,C101340,North,Login,11.35,CallCenter,18-25,47,11,4
2024-07-25,TK502358,C104537,South,Card,6.01,Digital,56+,30,7,3
2024-11-05,TK502359,C107922,North,Card,14.43,Digital,41-55,45,11,4
2024-02-10,TK502360,C103375,North,Other,16.28,CallCenter,26-40,6,2,1
2024-01-22,TK502361,C100921,East,Card,7.34,CallCenter,41-55,4,1,1
2024-10-08,TK502362,C104462,North,Card,10.76,Digital,26-40,41,10,4
2024-08-27,TK502363,C103301,West,Login,7.6,Digital,26-40,35,8,3
2024-11-20,TK502364,C105151,East,Card,19.11,CallCenter,18-25,47,11,4
2024-06-19,TK502365,C107895,West,AppBug,5.9,CallCenter,41-55,25,6,2
2024-12-18,TK502366,C102936,East,Transfer,11.42,CallCenter,26-40,51,12,4
2024-05-09,TK502367,C105556,South,Card,8.24,Branch,26-40,19,5,2
2024-11-08,TK502368,C107007,West,Transfer,17.56,CallCenter,18-25,45,11,4
2024-10-30,TK502369,C101749,North,Transfer,16.57,Digital,26-40,44,10,4
2024-05-10,TK502370,C103214,North,AppBug,23.22,Digital,18-25,19,5,2
2024-03-05,TK502371,C103038,South,Login,12.61,CallCenter,18-25,10,3,1
2024-09-19,TK502372,C101933,South,Other,12.28,CallCenter,41-55,38,9,3
2024-08-29,TK502373,C107046,North,Login,14.57,Digital,26-40,35,8,3
2024-08-20,TK502374,C106475,East,Login,7.8,CallCenter,18-25,34,8,3
2024-08-01,TK502375,C106630,South,Login,5.45,Digital,41-55,31,8,3
2024-06-01,TK502376,C104155,North,Login,8.42,Digital,18-25,22,6,2
2024-10-12,TK502377,C105601,North,Card,1.0,Digital,18-25,41,10,4
2024-02-01,TK502378,C107612,South,Transfer,10.96,CallCenter,41-55,5,2,1
2024-08-23,TK502379,C103810,West,Card,12.24,Digital,26-40,34,8,3
2024-04-05,TK502380,C100757,North,Login,1.0,CallCenter,56+,14,4,2
2024-08-19,TK502381,C103212,South,AppBug,18.41,Digital,41-55,34,8,3
2024-03-27,TK502382,C107568,South,AppBug,5.41,Digital,56+,13,3,1
2024-12-22,TK502383,C102624,South,Transfer,4.45,CallCenter,26-40,51,12,4
2024-08-16,TK502384,C106048,South,Login,9.6,Digital,26-40,33,8,3
2024-01-01,TK502385,C107599,East,Login,11.47,CallCenter,26-40,1,1,1
2024-10-07,TK502386,C104413,West,Other,13.88,Branch,18-25,41,10,4
2024-08-06,TK502387,C105338,East,Login,18.12,CallCenter,41-55,32,8,3
2024-08-12,TK502388,C107110,South,Card,24.51,CallCenter,56+,33,8,3
2024-04-30,TK502389,C103609,North,Card,16.02,Digital,26-40,18,4,2
2024-01-11,TK502390,C105825,East,AppBug,6.6,Branch,18-25,2,1,1
2024-07-05,TK502391,C101937,South,Transfer,12.25,Digital,41-55,27,7,3
2024-10-13,TK502392,C103105,North,Login,18.27,CallCenter,41-55,41,10,4
2024-12-14,TK502393,C106218,East,Other,7.42,Digital,18-25,50,12,4
2024-04-14,TK502394,C102214,East,Login,21.98,CallCenter,56+,15,4,2
2024-12-31,TK502395,C106328,West,Card,14.43,CallCenter,26-40,1,12,4
2024-06-05,TK502396,C104287,East,Card,14.35,Digital,18-25,23,6,2
2024-07-03,TK502397,C101863,West,AppBug,15.25,Branch,26-40,27,7,3
2024-04-03,TK502398,C101486,East,Transfer,15.01,CallCenter,56+,14,4,2
2024-04-17,TK502399,C104871,North,Login,17.85,Digital,26-40,16,4,2
2024-10-15,TK502400,C106558,North,AppBug,8.42,CallCenter,56+,42,10,4
2024-01-18,TK502401,C100205,South,Login,14.44,CallCenter,26-40,3,1,1
2024-03-26,TK502402,C105929,South,Other,7.98,CallCenter,18-25,13,3,1
2024-05-19,TK502403,C107296,North,Card,19.21,Digital,41-55,20,5,2
2024-07-09,TK502404,C104525,North,Transfer,11.38,Digital,26-40,28,7,3
2024-11-09,TK502405,C107068,North,Other,2.91,CallCenter,26-40,45,11,4
2024-10-17,TK502406,C105618,North,AppBug,19.47,Digital,41-55,42,10,4
2024-09-06,TK502407,C100518,South,AppBug,19.71,Digital,18-25,36,9,3
2024-09-29,TK502408,C103715,West,AppBug,12.58,Digital,41-55,39,9,3
2024-04-25,TK502409,C101463,North,Card,8.27,Digital,26-40,17,4,2
2024-10-28,TK502410,C104153,South,Card,10.07,Branch,26-40,44,10,4
2024-08-04,TK502411,C107810,East,Login,1.0,CallCenter,18-25,31,8,3
2024-09-01,TK502412,C104187,North,Other,1.0,Digital,18-25,35,9,3
2024-03-18,TK502413,C100294,East,AppBug,18.28,Branch,41-55,12,3,1
2024-08-11,TK502414,C105861,West,AppBug,19.38,Digital,18-25,32,8,3
2024-10-19,TK502415,C107331,East,Card,12.34,Branch,56+,42,10,4
2024-06-07,TK502416,C106382,East,AppBug,15.53,CallCenter,41-55,23,6,2
2024-07-20,TK502417,C101439,North,Card,10.22,Digital,56+,29,7,3
2024-06-20,TK502418,C106620,South,Transfer,14.05,Branch,41-55,25,6,2
2024-04-02,TK502419,C101558,South,Card,16.36,Digital,41-55,14,4,2
2024-10-20,TK502420,C106678,North,Login,13.74,Digital,18-25,42,10,4
2024-03-18,TK502421,C106498,South,Login,14.44,Digital,26-40,12,3,1
2024-09-27,TK502422,C105491,East,Login,20.35,Digital,41-55,39,9,3
2024-06-25,TK502423,C106662,East,Transfer,17.13,Branch,18-25,26,6,2
2024-02-19,TK502424,C106522,South,Login,11.87,Digital,18-25,8,2,1
2024-05-04,TK502425,C100867,South,Card,2.1,CallCenter,41-55,18,5,2
2024-12-31,TK502426,C103215,North,Card,8.29,Digital,41-55,1,12,4
2024-02-29,TK502427,C105770,West,AppBug,18.68,CallCenter,41-55,9,2,1
2024-03-21,TK502428,C102052,East,Other,4.95,Branch,26-40,12,3,1
2024-07-23,TK502429,C107858,East,Login,23.82,CallCenter,41-55,30,7,3
2024-12-01,TK502430,C107057,East,AppBug,25.85,Digital,18-25,48,12,4
2024-11-16,TK502431,C105594,East,Login,15.06,Digital,26-40,46,11,4
2024-04-09,TK502432,C103645,South,Transfer,11.28,Digital,41-55,15,4,2
2024-05-18,TK502433,C101193,South,Other,7.89,Digital,56+,20,5,2
2024-01-03,TK502434,C107379,West,Card,12.86,CallCenter,26-40,1,1,1
2024-10-02,TK502435,C106521,South,Login,7.51,Digital,26-40,40,10,4
2024-07-04,TK502436,C107540,South,Login,14.83,Digital,56+,27,7,3
2024-08-15,TK502437,C100518,South,Other,1.0,Branch,18-25,33,8,3
2024-05-18,TK502438,C106368,West,Card,17.67,Digital,26-40,20,5,2
2024-06-07,TK502439,C103298,East,Card,10.46,Digital,26-40,23,6,2
2024-10-10,TK502440,C103035,West,Card,7.28,Digital,41-55,41,10,4
2024-09-15,TK502441,C100293,North,Transfer,16.35,Digital,18-25,37,9,3
2024-01-30,TK502442,C107688,South,Card,14.84,Digital,26-40,5,1,1
2024-12-15,TK502443,C100797,South,Other,7.74,CallCenter,18-25,50,12,4
2024-04-07,TK502444,C103306,South,Login,17.28,Branch,18-25,14,4,2
2024-09-25,TK502445,C103481,South,Login,8.31,CallCenter,41-55,39,9,3
2024-01-25,TK502446,C107943,East,Card,13.14,Digital,26-40,4,1,1
2024-02-12,TK502447,C107490,East,Transfer,9.7,CallCenter,56+,7,2,1
2024-04-23,TK502448,C105001,East,AppBug,17.01,Digital,41-55,17,4,2
2024-02-05,TK502449,C101955,South,Card,20.72,Digital,56+,6,2,1
2024-03-30,TK502450,C104471,South,Transfer,18.05,Digital,26-40,13,3,1
2024-03-25,TK502451,C103235,South,Transfer,18.37,Digital,18-25,13,3,1
