customer_id,segment,age_band,region,join_date,primary_channel
C104188,18-25,18-25,North,2021-05-19,Branch
C104189,26-40,26-40,North,2023-02-06,Digital
C104190,18-25,18-25,East,2020-12-13,Digital
C104191,41-55,41-55,North,2022-05-26,Branch
C104192,26-40,26-40,North,2023-09-29,Branch
C104193,41-55,41-55,South,2023-05-20,Branch
C104194,26-40,26-40,South,2021-07-19,Branch
C104195,26-40,26-40,North,2021-02-08,Branch
C104196,18-25,18-25,North,2022-06-27,Digital
C104197,56+,56+,South,2022-06-10,Digital
C104198,18-25,18-25,South,2022-11-21,Branch
C104199,18-25,18-25,East,2020-04-16,Branch
C104200,18-25,18-25,West,2022-02-27,Digital
C104201,41-55,41-55,East,2020-01-14,Digital
C104202,18-25,18-25,South,2023-12-18,CallCenter
C104203,41-55,41-55,West,2023-07-01,ATM
C104204,41-55,41-55,South,2022-12-16,Branch
C104205,41-55,41-55,East,2021-03-06,ATM
C104206,18-25,18-25,South,2022-12-26,CallCenter
C104207,18-25,18-25,South,2021-10-12,Branch
C104208,26-40,26-40,South,2022-08-06,Digital
C104209,18-25,18-25,North,2020-12-04,Branch
C104210,41-55,41-55,East,2021-11-24,CallCenter
C104211,26-40,26-40,North,2023-07-05,Branch
C104212,26-40,26-40,East,2020-10-04,Digital
C104213,18-25,18-25,West,2021-07-15,CallCenter
C104214,26-40,26-40,South,2021-03-02,ATM
C104215,18-25,18-25,North,2020-09-18,Digital
C104216,41-55,41-55,South,2021-08-03,CallCenter
C104217,18-25,18-25,South,2022-06-07,Branch
C104218,56+,56+,West,2020-03-21,ATM
C104219,41-55,41-55,East,2020-10-27,CallCenter
C104220,18-25,18-25,East,2023-04-08,Digital
C104221,18-25,18-25,South,2021-01-15,ATM
C104222,26-40,26-40,East,2021-05-05,Digital
C104223,18-25,18-25,East,2022-09-09,ATM
C104224,18-25,18-25,North,2022-12-26,ATM
C104225,56+,56+,South,2023-11-02,ATM
C104226,41-55,41-55,North,2020-08-20,ATM
C104227,18-25,18-25,South,2023-01-07,ATM
C104228,26-40,26-40,West,2022-11-23,Digital
C104229,26-40,26-40,South,2020-06-30,Digital
C104230,56+,56+,South,2023-07-04,Digital
C104231,18-25,18-25,West,2021-04-01,ATM
C104232,41-55,41-55,North,2021-09-10,Branch
C104233,41-55,41-55,North,2023-03-09,Branch
C104234,18-25,18-25,West,2022-02-04,Digital
C104235,18-25,18-25,West,2021-02-05,Branch
C104236,26-40,26-40,East,2021-04-15,Digital
C104237,56+,56+,South,2022-12-17,CallCenter
C104238,26-40,26-40,West,2020-09-24,ATM
C104239,41-55,41-55,East,2021-11-20,Branch
C104240,41-55,41-55,East,2022-12-28,ATM
C104241,41-55,41-55,South,2023-07-16,Digital
C104242,26-40,26-40,South,2023-04-21,Digital
C104243,26-40,26-40,West,2021-06-08,Branch
C104244,41-55,41-55,West,2020-10-17,Branch
C104245,26-40,26-40,South,2023-09-27,Digital
C104246,56+,56+,South,2022-05-22,Digital
C104247,18-25,18-25,East,2021-08-18,Branch
C104248,18-25,18-25,South,2023-08-10,Digital
C104249,41-55,41-55,South,2022-11-27,Digital
C104250,26-40,26-40,North,2021-11-27,Digital
C104251,18-25,18-25,North,2020-10-12,CallCenter
C104252,18-25,18-25,East,2020-04-29,Digital
C104253,26-40,26-40,North,2022-02-14,Digital
C104254,41-55,41-55,North,2020-06-16,Digital
C104255,18-25,18-25,West,2021-03-29,Digital
C104256,18-25,18-25,East,2022-09-22,ATM
C104257,26-40,26-40,North,2020-01-19,Digital
C104258,56+,56+,South,2023-12-16,Digital
C104259,26-40,26-40,East,2021-09-30,CallCenter
C104260,56+,56+,South,2023-06-25,ATM
C104261,56+,56+,South,2020-09-09,Digital
C104262,26-40,26-40,South,2021-11-04,Digital
C104263,41-55,41-55,South,2023-11-01,ATM
C104264,41-55,41-55,East,2022-07-12,Branch
C104265,26-40,26-40,North,2023-03-27,CallCenter
C104266,26-40,26-40,South,2022-09-27,Digital
C104267,41-55,41-55,North,2022-12-16,ATM
C104268,41-55,41-55,North,2021-06-16,Digital
C104269,41-55,41-55,North,2021-10-24,Digital
C104270,56+,56+,West,2020-03-13,ATM
C104271,26-40,26-40,North,2021-01-13,Branch
C104272,41-55,41-55,South,2020-04-04,Digital
C104273,56+,56+,North,2021-04-18,Digital
C104274,18-25,18-25,East,2022-11-26,ATM
C104275,18-25,18-25,South,2020-10-25,Digital
C104276,26-40,26-40,West,2021-11-30,Digital
C104277,56+,56+,East,2022-03-17,Digital
C104278,26-40,26-40,South,2020-08-27,Digital
C104279,41-55,41-55,East,2023-03-31,ATM
C104280,18-25,18-25,North,2023-01-31,Digital
C104281,26-40,26-40,West,2020-09-30,Branch
C104282,41-55,41-55,West,2020-02-22,Branch
C104283,18-25,18-25,South,2020-01-07,Digital
C104284,56+,56+,South,2021-03-03,Branch
C104285,18-25,18-25,South,2020-07-02,Digital
C104286,56+,56+,South,2020-01-26,ATM
C104287,18-25,18-25,East,2021-11-04,ATM
C104288,56+,56+,West,2022-02-06,ATM
C104289,41-55,41-55,South,2020-01-28,Digital
C104290,18-25,18-25,East,2022-05-24,ATM
C104291,18-25,18-25,East,2021-08-12,Branch
C104292,18-25,18-25,South,2020-10-19,Digital
C104293,26-40,26-40,South,2020-06-11,Digital
C104294,41-55,41-55,East,2023-01-14,Digital
C104295,26-40,26-40,East,2020-06-06,Digital
C104296,26-40,26-40,West,2020-10-19,Digital
C104297,26-40,26-40,North,2022-11-07,CallCenter
C104298,26-40,26-40,South,2022-07-08,CallCenter
C104299,41-55,41-55,North,2023-12-31,Digital
C104300,26-40,26-40,North,2020-02-29,CallCenter
C104301,41-55,41-55,South,2020-10-11,Branch
C104302,56+,56+,West,2022-08-24,Digital
C104303,26-40,26-40,South,2020-12-01,CallCenter
C104304,18-25,18-25,East,2021-07-10,Branch
C104305,18-25,18-25,South,2021-03-09,Branch
C104306,26-40,26-40,South,2023-03-27,Digital
C104307,26-40,26-40,West,2023-02-21,Digital
C104308,56+,56+,East,2023-03-23,CallCenter
C104309,41-55,41-55,South,2022-01-09,Digital
C104310,26-40,26-40,West,2021-12-13,Digital
C104311,41-55,41-55,South,2022-04-13,Digital
C104312,26-40,26-40,South,2020-04-08,Digital
C104313,41-55,41-55,South,2022-03-09,Digital
C104314,18-25,18-25,East,2021-02-08,CallCenter
C104315,41-55,41-55,South,2023-10-01,Digital
C104316,56+,56+,West,2020-09-26,ATM
C104317,41-55,41-55,South,2020-02-20,Branch
C104318,56+,56+,South,2023-11-08,Branch
C104319,26-40,26-40,West,2020-08-18,Digital
C104320,41-55,41-55,South,2022-01-26,Digital
C104321,26-40,26-40,South,2021-07-12,ATM
C104322,41-55,41-55,North,2021-01-28,ATM
C104323,18-25,18-25,South,2021-12-14,Digital
C104324,18-25,18-25,South,2022-12-06,CallCenter
C104325,26-40,26-40,South,2020-06-15,ATM
C104326,18-25,18-25,South,2022-08-24,Digital
C104327,41-55,41-55,North,2023-07-28,Branch
C104328,41-55,41-55,South,2021-02-28,ATM
C104329,56+,56+,South,2022-09-17,ATM
C104330,18-25,18-25,South,2023-09-06,Digital
C104331,56+,56+,East,2023-09-24,Digital
C104332,18-25,18-25,East,2022-08-04,Digital
C104333,26-40,26-40,South,2023-10-06,Digital
C104334,41-55,41-55,North,2023-02-09,Digital
C104335,18-25,18-25,South,2022-01-18,Branch
C104336,18-25,18-25,North,2020-07-02,Branch
C104337,18-25,18-25,South,2023-05-31,Digital
C104338,26-40,26-40,East,2021-02-22,Branch
C104339,41-55,41-55,South,2022-12-12,Digital
C104340,18-25,18-25,South,2022-07-31,Digital
C104341,18-25,18-25,West,2021-06-10,ATM
C104342,26-40,26-40,North,2023-02-05,ATM
C104343,26-40,26-40,West,2022-08-18,Digital
C104344,41-55,41-55,East,2022-12-25,ATM
C104345,56+,56+,South,2023-10-23,ATM
C104346,41-55,41-55,North,2021-02-05,Branch
C104347,56+,56+,North,2023-01-21,CallCenter
C104348,26-40,26-40,West,2020-02-28,Digital
C104349,41-55,41-55,South,2022-11-02,Digital
C104350,18-25,18-25,West,2020-08-15,ATM
C104351,18-25,18-25,South,2020-11-20,Digital
C104352,41-55,41-55,South,2020-10-12,Digital
C104353,18-25,18-25,South,2023-04-29,Digital
C104354,56+,56+,South,2021-06-30,Digital
C104355,41-55,41-55,South,2021-07-23,Digital
C104356,56+,56+,West,2021-06-11,Digital
C104357,26-40,26-40,South,2022-06-30,CallCenter
C104358,26-40,26-40,West,2023-08-31,Digital
C104359,41-55,41-55,West,2022-09-17,ATM
C104360,26-40,26-40,North,2020-05-27,Digital
C104361,26-40,26-40,South,2022-01-22,Digital
C104362,41-55,41-55,North,2020-06-06,CallCenter
C104363,56+,56+,South,2020-08-29,Digital
C104364,41-55,41-55,West,2020-10-14,Digital
C104365,18-25,18-25,West,2022-10-15,ATM
C104366,26-40,26-40,West,2023-07-03,Digital
C104367,26-40,26-40,South,2020-12-27,Digital
C104368,18-25,18-25,South,2023-10-08,CallCenter
C104369,26-40,26-40,South,2021-01-22,Digital
C104370,26-40,26-40,West,2021-03-24,Branch
C104371,18-25,18-25,South,2020-07-04,Digital
C104372,26-40,26-40,North,2020-03-09,Digital
C104373,18-25,18-25,North,2022-06-24,Digital
C104374,26-40,26-40,South,2021-08-18,Branch
C104375,18-25,18-25,South,2020-06-20,Digital
C104376,41-55,41-55,North,2022-04-05,ATM
C104377,18-25,18-25,West,2021-05-19,ATM
C104378,56+,56+,East,2021-07-27,Branch
C104379,18-25,18-25,South,2023-07-23,Digital
C104380,26-40,26-40,East,2021-08-12,Branch
C104381,26-40,26-40,South,2021-10-23,Branch
C104382,26-40,26-40,East,2022-10-01,Digital
C104383,26-40,26-40,South,2023-07-30,ATM
C104384,41-55,41-55,South,2022-12-14,Digital
C104385,56+,56+,South,2021-12-20,CallCenter
C104386,26-40,26-40,South,2021-03-22,CallCenter
C104387,18-25,18-25,South,2020-09-18,Digital
C104388,41-55,41-55,East,2020-06-29,Digital
C104389,26-40,26-40,East,2023-01-13,Branch
C104390,18-25,18-25,South,2022-12-12,Branch
C104391,41-55,41-55,South,2021-05-31,ATM
C104392,26-40,26-40,East,2023-10-03,Digital
C104393,41-55,41-55,North,2023-11-12,Branch
C104394,26-40,26-40,North,2022-06-25,CallCenter
C104395,26-40,26-40,South,2021-01-17,CallCenter
C104396,18-25,18-25,South,2022-01-10,Digital
C104397,41-55,41-55,South,2023-04-16,CallCenter
C104398,18-25,18-25,North,2022-01-10,Digital
C104399,41-55,41-55,South,2021-12-22,Branch
C104400,41-55,41-55,East,2022-02-17,Digital
C104401,41-55,41-55,East,2023-05-15,Branch
C104402,18-25,18-25,East,2021-08-23,Digital
C104403,26-40,26-40,South,2020-09-24,Digital
C104404,26-40,26-40,West,2022-01-20,Digital
C104405,26-40,26-40,East,2022-07-14,CallCenter
C104406,56+,56+,South,2023-09-27,Branch
C104407,26-40,26-40,South,2020-06-14,Branch
C104408,56+,56+,East,2023-10-09,Branch
C104409,18-25,18-25,South,2023-03-22,Digital
C104410,26-40,26-40,East,2022-11-03,Digital
C104411,18-25,18-25,East,2020-12-10,Digital
C104412,41-55,41-55,West,2020-10-28,Digital
C104413,18-25,18-25,West,2021-09-16,CallCenter
C104414,26-40,26-40,East,2020-09-23,Digital
C104415,41-55,41-55,West,2022-08-16,Branch
C104416,26-40,26-40,West,2023-01-04,ATM
C104417,18-25,18-25,North,2021-11-29,CallCenter
C104418,18-25,18-25,East,2022-10-07,Digital
C104419,26-40,26-40,North,2023-02-11,CallCenter
C104420,26-40,26-40,South,2023-08-26,Branch
C104421,18-25,18-25,South,2022-10-02,Branch
C104422,41-55,41-55,South,2020-12-07,ATM
C104423,26-40,26-40,North,2020-07-09,Digital
C104424,26-40,26-40,South,2023-10-05,ATM
C104425,26-40,26-40,North,2023-02-04,Branch
C104426,18-25,18-25,East,2023-05-25,ATM
C104427,18-25,18-25,West,2021-09-10,ATM
C104428,26-40,26-40,West,2020-08-18,Branch
C104429,18-25,18-25,South,2022-05-23,Digital
C104430,26-40,26-40,South,2022-07-23,Digital
C104431,56+,56+,West,2020-11-12,ATM
C104432,41-55,41-55,North,2021-11-17,Branch
C104433,26-40,26-40,West,2021-09-10,ATM
C104434,26-40,26-40,East,2021-01-14,Digital
C104435,26-40,26-40,South,2023-04-08,Branch
C104436,41-55,41-55,North,2021-12-10,ATM
C104437,26-40,26-40,North,2023-09-15,ATM
C104438,26-40,26-40,South,2020-01-02,Digital
C104439,26-40,26-40,South,2023-10-03,Digital
C104440,18-25,18-25,West,2022-08-24,ATM
C104441,26-40,26-40,East,2022-10-19,ATM
C104442,56+,56+,South,2021-02-24,Digital
C104443,56+,56+,South,2020-04-25,Branch
C104444,18-25,18-25,South,2020-12-04,Digital
C104445,26-40,26-40,North,2021-10-08,Digital
C104446,26-40,26-40,East,2021-05-08,Digital
C104447,26-40,26-40,South,2020-10-09,Digital
C104448,26-40,26-40,East,2020-01-19,ATM
C104449,18-25,18-25,South,2022-10-16,Digital
C104450,41-55,41-55,South,2022-09-01,ATM
C104451,56+,56+,West,2020-08-23,Digital
C104452,41-55,41-55,East,2023-02-18,Digital
C104453,41-55,41-55,East,2023-11-29,Digital
C104454,26-40,26-40,South,2023-12-31,Digital
C104455,26-40,26-40,West,2020-10-11,Branch
C104456,18-25,18-25,South,2021-09-16,CallCenter
C104457,26-40,26-40,South,2020-03-18,ATM
C104458,18-25,18-25,East,2020-01-18,ATM
C104459,41-55,41-55,North,2023-05-17,ATM
C104460,26-40,26-40,East,2023-11-15,ATM
C104461,26-40,26-40,South,2020-10-22,Branch
C104462,26-40,26-40,North,2021-11-08,Branch
C104463,56+,56+,North,2020-02-05,Digital
C104464,18-25,18-25,West,2023-04-06,Digital
C104465,18-25,18-25,East,2022-03-11,Branch
C104466,18-25,18-25,South,2021-03-02,Branch
C104467,41-55,41-55,North,2023-11-17,Digital
C104468,56+,56+,South,2020-07-17,CallCenter
C104469,26-40,26-40,South,2021-01-25,Digital
C104470,56+,56+,East,2022-12-28,Branch
C104471,26-40,26-40,South,2021-08-20,CallCenter
C104472,41-55,41-55,South,2022-10-20,Digital
C104473,18-25,18-25,North,2020-12-12,CallCenter
C104474,26-40,26-40,South,2022-08-19,ATM
C104475,41-55,41-55,East,2022-03-26,Branch
C104476,26-40,26-40,East,2020-03-09,CallCenter
C104477,26-40,26-40,South,2021-04-16,Branch
C104478,41-55,41-55,West,2021-03-10,Digital
C104479,56+,56+,South,2022-05-13,Branch
C104480,26-40,26-40,West,2021-10-02,Digital
C104481,41-55,41-55,East,2021-11-29,Digital
C104482,41-55,41-55,North,2020-09-04,Digital
C104483,26-40,26-40,East,2023-09-19,Digital
C104484,56+,56+,South,2022-12-31,ATM
C104485,26-40,26-40,East,2022-09-05,CallCenter
C104486,41-55,41-55,South,2021-02-06,CallCenter
C104487,18-25,18-25,South,2022-09-24,Digital
C104488,26-40,26-40,West,2020-12-09,Branch
C104489,26-40,26-40,South,2021-12-11,Branch
C104490,26-40,26-40,North,2021-01-26,Digital
C104491,56+,56+,South,2021-03-18,Branch
C104492,56+,56+,South,2022-08-06,Digital
C104493,18-25,18-25,West,2021-04-03,CallCenter
C104494,26-40,26-40,East,2022-12-02,Digital
C104495,26-40,26-40,West,2022-01-06,ATM
C104496,26-40,26-40,South,2023-12-04,ATM
C104497,26-40,26-40,South,2020-10-07,Branch
C104498,56+,56+,South,2023-10-12,Digital
C104499,41-55,41-55,South,2020-07-12,Digital
C104500,18-25,18-25,East,2022-03-14,CallCenter
C104501,26-40,26-40,North,2021-06-28,Digital
C104502,41-55,41-55,South,2023-01-04,Digital
C104503,26-40,26-40,West,2020-07-09,CallCenter
C104504,18-25,18-25,South,2021-01-07,ATM
C104505,26-40,26-40,North,2020-12-03,Branch
C104506,26-40,26-40,East,2023-09-07,Digital
C104507,18-25,18-25,South,2022-02-20,Digital
C104508,41-55,41-55,West,2020-08-27,ATM
C104509,26-40,26-40,East,2023-02-28,Digital
C104510,26-40,26-40,North,2021-02-21,Digital
C104511,26-40,26-40,South,2020-11-24,Digital
C104512,56+,56+,South,2021-12-23,Branch
C104513,18-25,18-25,East,2023-03-02,Digital
C104514,18-25,18-25,South,2023-05-11,ATM
C104515,26-40,26-40,East,2020-01-23,Digital
C104516,26-40,26-40,South,2023-08-05,Digital
C104517,26-40,26-40,South,2023-12-27,CallCenter
C104518,41-55,41-55,North,2021-04-13,CallCenter
C104519,26-40,26-40,South,2022-01-25,Branch
C104520,18-25,18-25,South,2021-07-03,CallCenter
C104521,26-40,26-40,South,2021-11-26,Digital
C104522,41-55,41-55,West,2022-08-11,Digital
C104523,56+,56+,South,2022-08-08,Digital
C104524,41-55,41-55,East,2021-11-24,Digital
C104525,26-40,26-40,North,2021-11-25,ATM
C104526,41-55,41-55,East,2021-12-14,ATM
C104527,41-55,41-55,North,2021-08-19,Digital
C104528,26-40,26-40,East,2020-06-29,Digital
C104529,26-40,26-40,North,2021-06-26,CallCenter
C104530,41-55,41-55,South,2022-11-11,Branch
C104531,26-40,26-40,South,2023-11-29,Digital
C104532,41-55,41-55,South,2023-04-02,Digital
C104533,26-40,26-40,South,2023-06-12,Digital
C104534,26-40,26-40,South,2023-02-18,Digital
C104535,18-25,18-25,West,2022-01-04,Digital
C104536,41-55,41-55,South,2022-09-23,Branch
C104537,56+,56+,South,2023-05-07,Digital
C104538,18-25,18-25,West,2020-11-21,Branch
C104539,26-40,26-40,East,2020-08-05,Digital
C104540,18-25,18-25,South,2021-01-24,Digital
C104541,18-25,18-25,South,2022-02-12,Digital
C104542,56+,56+,North,2023-02-22,ATM
C104543,26-40,26-40,South,2021-10-19,ATM
C104544,26-40,26-40,South,2023-12-06,Digital
C104545,26-40,26-40,East,2021-04-19,Digital
C104546,56+,56+,West,2021-11-05,Branch
C104547,26-40,26-40,South,2023-09-03,Digital
C104548,41-55,41-55,North,2020-09-06,Branch
C104549,26-40,26-40,South,2023-05-01,CallCenter
C104550,18-25,18-25,South,2020-08-08,Digital
C104551,41-55,41-55,South,2023-08-18,Branch
C104552,18-25,18-25,South,2021-04-17,Branch
C104553,41-55,41-55,South,2022-07-17,Branch
C104554,26-40,26-40,West,2022-11-05,Digital
C104555,41-55,41-55,South,2021-07-03,Branch
C104556,41-55,41-55,North,2022-03-14,Digital
C104557,41-55,41-55,South,2023-01-10,Branch
C104558,18-25,18-25,South,2023-07-03,Branch
C104559,41-55,41-55,South,2020-06-07,Digital
C104560,56+,56+,South,2021-12-24,CallCenter
C104561,26-40,26-40,South,2023-05-31,ATM
C104562,26-40,26-40,East,2022-03-23,Branch
C104563,41-55,41-55,West,2020-02-12,CallCenter
C104564,18-25,18-25,South,2020-07-02,ATM
C104565,41-55,41-55,South,2023-04-10,Digital
C104566,41-55,41-55,South,2021-09-10,Branch
C104567,18-25,18-25,South,2022-10-25,Branch
C104568,26-40,26-40,West,2023-07-28,Branch
C104569,26-40,26-40,South,2020-05-09,CallCenter
C104570,26-40,26-40,East,2021-10-26,Digital
C104571,56+,56+,West,2020-08-02,Digital
C104572,18-25,18-25,South,2023-05-15,Digital
C104573,26-40,26-40,South,2021-10-22,ATM
C104574,41-55,41-55,South,2023-07-04,Digital
C104575,18-25,18-25,South,2021-03-14,Digital
C104576,41-55,41-55,South,2020-07-31,Digital
C104577,18-25,18-25,West,2023-06-21,Branch
C104578,26-40,26-40,South,2022-06-14,Digital
C104579,18-25,18-25,South,2020-10-08,Digital
C104580,41-55,41-55,North,2022-10-11,Digital
C104581,41-55,41-55,North,2021-09-01,Digital
C104582,41-55,41-55,South,2020-03-09,Digital
C104583,56+,56+,East,2021-01-15,Digital
C104584,41-55,41-55,East,2022-12-31,Branch
C104585,41-55,41-55,South,2020-07-04,Digital
C104586,26-40,26-40,North,2021-05-08,Digital
C104587,56+,56+,South,2021-01-14,Branch
C104588,41-55,41-55,South,2022-12-06,Digital
C104589,56+,56+,East,2023-06-10,Digital
C104590,26-40,26-40,East,2023-02-24,Digital
C104591,26-40,26-40,West,2022-11-11,Digital
C104592,41-55,41-55,East,2020-05-10,Branch
C104593,18-25,18-25,South,2023-08-28,CallCenter
C104594,18-25,18-25,East,2020-08-24,Digital
C104595,56+,56+,East,2021-08-15,Branch
C104596,26-40,26-40,West,2023-04-24,CallCenter
C104597,18-25,18-25,South,2020-12-17,Digital
C104598,26-40,26-40,East,2020-11-12,ATM
C104599,26-40,26-40,South,2020-02-08,Branch
C104600,41-55,41-55,East,2021-06-07,Branch
C104601,56+,56+,West,2021-12-24,CallCenter
C104602,56+,56+,West,2021-11-13,Digital
C104603,41-55,41-55,North,2020-02-28,CallCenter
C104604,41-55,41-55,South,2020-10-26,Digital
C104605,26-40,26-40,East,2020-01-07,Branch
C104606,56+,56+,East,2020-11-24,Digital
C104607,18-25,18-25,West,2022-06-02,Digital
C104608,18-25,18-25,South,2020-01-13,Digital
C104609,56+,56+,West,2020-08-28,CallCenter
C104610,56+,56+,East,2022-03-05,Branch
C104611,26-40,26-40,South,2022-03-28,ATM
C104612,41-55,41-55,North,2023-08-02,Digital
C104613,26-40,26-40,East,2022-04-17,Digital
C104614,26-40,26-40,North,2023-09-14,Digital
C104615,26-40,26-40,East,2022-11-23,Digital
C104616,18-25,18-25,South,2022-03-15,Digital
C104617,26-40,26-40,South,2021-07-13,CallCenter
C104618,26-40,26-40,South,2020-06-11,ATM
C104619,26-40,26-40,West,2022-10-27,Digital
C104620,18-25,18-25,East,2023-10-02,Digital
C104621,56+,56+,East,2021-06-18,Branch
C104622,41-55,41-55,East,2021-06-03,Branch
C104623,56+,56+,South,2020-05-22,Branch
C104624,18-25,18-25,West,2022-05-23,Branch
C104625,41-55,41-55,South,2021-03-28,Digital
C104626,41-55,41-55,South,2020-01-15,Digital
C104627,26-40,26-40,South,2020-01-12,CallCenter
C104628,18-25,18-25,South,2021-05-05,Branch
C104629,26-40,26-40,East,2021-11-06,CallCenter
C104630,26-40,26-40,South,2021-10-29,Digital
C104631,26-40,26-40,East,2022-12-17,Branch
C104632,26-40,26-40,West,2022-02-10,Digital
C104633,26-40,26-40,South,2023-02-20,CallCenter
C104634,41-55,41-55,North,2021-03-09,Digital
C104635,18-25,18-25,East,2020-12-05,Branch
C104636,26-40,26-40,North,2022-02-27,Digital
C104637,41-55,41-55,East,2020-06-03,Digital
C104638,18-25,18-25,South,2023-01-21,Digital
C104639,26-40,26-40,South,2020-09-27,Branch
C104640,18-25,18-25,South,2023-08-29,ATM
C104641,18-25,18-25,South,2023-12-08,CallCenter
C104642,26-40,26-40,South,2022-02-24,Branch
C104643,18-25,18-25,South,2021-03-31,Branch
C104644,26-40,26-40,South,2021-05-09,ATM
C104645,56+,56+,West,2021-09-19,Digital
C104646,56+,56+,North,2021-12-01,ATM
C104647,18-25,18-25,South,2020-04-20,ATM
C104648,26-40,26-40,South,2020-10-15,Branch
C104649,26-40,26-40,South,2023-02-27,Digital
C104650,41-55,41-55,North,2020-03-17,Digital
C104651,41-55,41-55,East,2021-10-17,Digital
C104652,18-25,18-25,North,2023-07-02,CallCenter
C104653,18-25,18-25,East,2020-05-07,Branch
C104654,26-40,26-40,South,2023-09-14,Branch
C104655,56+,56+,South,2021-11-21,Digital
C104656,56+,56+,South,2021-09-10,ATM
C104657,18-25,18-25,East,2022-11-08,Digital
C104658,26-40,26-40,West,2023-02-09,Digital
C104659,18-25,18-25,South,2021-11-22,Branch
C104660,41-55,41-55,West,2020-05-01,Digital
C104661,56+,56+,South,2023-11-16,Digital
